row_id,fold,true_label,technique,pred_xgb,pred_cnn,proba_xgb,proba_cnn,disagreement_direction,llm_verdict,llm_pred,llm_confidence,llm_agrees_with,parse_status,rationale_steps,key_features,raw
69,3,1,T1222,1,0,0.9765482544898988,0.8522466421127319,xgb_malicious_cnn_benign,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
843,2,1,T1595,0,1,0.001278604613617,0.999983251094818,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
1427,2,1,T1548,0,1,0.964673638343811,0.9870211482048036,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
1508,3,1,T1548,1,0,0.999918818473816,0.8624439835548401,xgb_malicious_cnn_benign,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
2281,3,1,T1548,1,0,0.999918818473816,0.8624513745307922,xgb_malicious_cnn_benign,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
2855,2,1,T1548,0,1,0.964673638343811,0.9870211482048036,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
3653,2,1,T1548,0,1,0.964673638343811,0.9870211482048036,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
6594,4,1,T1222,0,1,0.8476836681365967,0.991692304611206,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
6596,2,1,T1548,0,1,0.964673638343811,0.9870211482048036,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
7993,4,1,T1222,0,1,0.8476836681365967,0.9919057488441468,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
8047,3,1,T1548,1,0,0.999918818473816,0.8624439835548401,xgb_malicious_cnn_benign,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
8064,2,1,T1548,0,1,0.964673638343811,0.9870211482048036,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
8065,2,1,T1548,0,1,0.964673638343811,0.9870211482048036,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
9507,3,1,T1548,1,0,0.999918818473816,0.8624439835548401,xgb_malicious_cnn_benign,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
9514,3,1,T1548,1,0,0.999918818473816,0.8624439835548401,xgb_malicious_cnn_benign,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
10218,3,1,T1548,1,0,0.999918818473816,0.8624439835548401,xgb_malicious_cnn_benign,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
10949,2,1,T1548,0,1,0.964673638343811,0.9870211482048036,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
11683,3,1,T1548,1,0,0.999918818473816,0.8624439835548401,xgb_malicious_cnn_benign,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
11747,2,1,T1548,0,1,0.964673638343811,0.9870211482048036,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
11757,4,1,T1222,1,0,0.9651243686676024,0.983751654624939,xgb_malicious_cnn_benign,,-1,,,call_error,[],[],"ReadTimeout(ReadTimeoutError(""HTTPConnectionPool(host='127.0.0.1', port=13434): Read timed out. (read timeout=180)""))"
12357,2,1,T1548,0,1,0.964673638343811,0.9870211482048036,xgb_benign_cnn_malicious,MALICIOUS,1,0.92,cnn,ok,"[""Privilege state: uid_is_root and euid_root are both set, indicating a root context with a significant privilege transition."", ""Mechanism: high exec_count and failed_call_rate suggest an unusual exec chain with potential misuse of system calls."", ""Behavioural anomaly: failed_call_count is high, indicating a process with a high rate of syscall failures, which is uncommon for benign processes."", ""Benign-explanation test: low file_access_count and regular syscall throughput (events_per_second) do not support a benign admin script or health-check."", ""Decide: the strong evidence of a root context and an unusual exec chain, coupled with a high failed_call_rate, supports the CNN's classification over XGBoost's benign call.""]","[""uid_is_root"", ""euid_root"", ""failed_call_rate"", ""failed_call_count"", ""exec_count""]","{""verdict"": ""MALICIOUS"", ""confidence"": 0.92, ""rationale_steps"": [""Privilege state: uid_is_root and euid_root are both set, indicating a root context with a significant privilege transition."", ""Mechanism: high exec_count and failed_call_rate suggest an unusual exec chain with potential misuse of system calls."", ""Behavioural anomaly: failed_call_count is high, indicating a process with a high rate of syscall failures, which is uncommon for benign processes."", ""Benign-explanation test: low file_access_count and regular syscall throughput (events_per_second) do not support a benign admin script or health-check."", ""Decide: the strong evidence of a root context and an unusual exec chain, coupled with a high failed_call_rate, supports the CNN's classification over XGBoost's benign call.""], ""key_features"": [""uid_is_root"", ""euid_root"", ""failed_call_rate"", ""failed_call_count"", ""exec_count""], ""agrees_with"": ""cnn""}"
12372,3,1,T1595,1,0,0.999918818473816,0.8624513745307922,xgb_malicious_cnn_benign,MALICIOUS,1,0.92,xgb,ok,"[""Privilege state: euid_root is set and max_uid_euid_delta is extremely high, indicating a significant privilege escalation."", ""Mechanism: exec_count is high, suggesting a complex exec chain, which is unusual for benign processes."", ""Behavioural anomaly: file_access_count is low, indicating minimal file interaction, which is atypical for benign processes with high exec_count."", ""Benign-explanation test: short lifetime and low syscall throughput (events_per_second) argue against a long-running benign process."", ""Decide: the strong evidence of privilege escalation (euid_root and max_uid_euid_delta) and the unusual exec chain (high exec_count) support the XGBoost model's classification over the CNN's.""]","[""euid_root"", ""max_uid_euid_delta"", ""exec_count"", ""file_access_count"", ""events_per_second""]","{""verdict"": ""MALICIOUS"", ""confidence"": 0.92, ""rationale_steps"": [""Privilege state: euid_root is set and max_uid_euid_delta is extremely high, indicating a significant privilege escalation."", ""Mechanism: exec_count is high, suggesting a complex exec chain, which is unusual for benign processes."", ""Behavioural anomaly: file_access_count is low, indicating minimal file interaction, which is atypical for benign processes with high exec_count."", ""Benign-explanation test: short lifetime and low syscall throughput (events_per_second) argue against a long-running benign process."", ""Decide: the strong evidence of privilege escalation (euid_root and max_uid_euid_delta) and the unusual exec chain (high exec_count) support the XGBoost model's classification over the CNN's.""], ""key_features"": [""euid_root"", ""max_uid_euid_delta"", ""exec_count"", ""file_access_count"", ""events_per_second""], ""agrees_with"": ""xgb""}"
